area,iso_area,building_type,building_name,betweenness,degree_centrality,eigenvector_centrality,closeness_centrality,degree,clustering_coef,id,area_norm,iso_area_norm,degree_norm
17,26,monastery,MN0028,0.0,0.017241379310344827,0.020857527239877747,0.2396694214876033,1,0,MN0028_055,0.00020556724467338993,0.00033787295976712756,0.015873015873015872
17,1648,monastery,MN0028,0.0,0.017241379310344827,0.083448602972708,0.31016042780748665,1,0,MN0028_056,0.00020556724467338993,0.021415947603701007,0.015873015873015872
15,16,monastery,MN0028,0.027727364387981457,0.034482758620689655,0.1383453022835867,0.3473053892215569,2,0,MN0028_057,0.00018138286294710877,0.00020792182139515541,0.031746031746031744
11,53,monastery,MN0028,0.0,0.017241379310344827,0.03150555356595946,0.26605504587155965,1,0,MN0028_058,0.00013301409949454643,0.0006887410333714523,0.015873015873015872
5319,2052,monastery,MN0018,0.20396825396825397,0.1388888888888889,0.18790443702847867,0.30246913580246915,5,0,MN0018_000,0.06431836320104477,0.026665973593928683,0.07936507936507936
779,529,monastery,MN0018,0.2261904761904762,0.1111111111111111,0.35983251213057643,0.3402777777777778,4,0.16666666666666666,MN0018_001,0.009419816682386515,0.0068744152198773265,0.06349206349206349
676,657,monastery,MN0018,0.0,0.027777777777777776,0.15380524013042765,0.2419753086419753,1,0,MN0018_002,0.008174321023483035,0.00853778979103857,0.015873015873015872
509,146,monastery,MN0018,0.3333333333333333,0.25,0.5415246181587381,0.345679012345679,9,0.027777777777777776,MN0018_003,0.0061549251493385575,0.0018972866202307931,0.14285714285714285
217,218,monastery,MN0018,0.16825396825396827,0.19444444444444442,0.338994515002697,0.2722222222222222,7,0.047619047619047616,MN0018_004,0.0026240054173015067,0.0028329348165089924,0.1111111111111111
184,184,monastery,MN0018,0.04285714285714286,0.05555555555555555,0.058052772239689666,0.2245131729667812,2,0,MN0018_005,0.0022249631188178674,0.0023911009460442873,0.031746031746031744
164,164,monastery,MN0018,0.014285714285714285,0.05555555555555555,0.1253850556135979,0.25322997416020676,2,0,MN0018_006,0.001983119301555056,0.002131198669300343,0.031746031746031744
138,138,monastery,MN0018,0.09444444444444444,0.08333333333333333,0.06588162475584779,0.23671497584541065,3,0,MN0018_007,0.0016687223391134006,0.0017933257095332155,0.047619047619047616
130,130,monastery,MN0018,0.0,0.027777777777777776,0.0035740299093397327,0.14714714714714716,1,0,MN0018_008,0.001571984812208276,0.0016893647988356379,0.015873015873015872
128,128,monastery,MN0018,0.02142857142857143,0.08333333333333333,0.2535556435805691,0.26558265582655827,3,0.3333333333333333,MN0018_009,0.0015478004304819947,0.0016633745711612433,0.047619047619047616
117,117,monastery,MN0018,0.0,0.05555555555555555,0.22582070705492716,0.2474747474747475,2,1.0,MN0018_010,0.0014147863309874483,0.001520428318952074,0.031746031746031744
113,113,monastery,MN0018,0.0,0.027777777777777776,0.15380524013042765,0.2419753086419753,1,0,MN0018_011,0.001366417567534886,0.0014684478636032851,0.015873015873015872
111,111,monastery,MN0018,0.0,0.027777777777777776,4.754459289104786e-06,0.07163742690058479,1,0,MN0018_012,0.0013422331858086048,0.0014424576359288908,0.015873015873015872
96,96,monastery,MN0018,0.0,0.027777777777777776,0.09628308860169889,0.20353063343717548,1,0,MN0018_013,0.001160850322861496,0.0012475309283709326,0.015873015873015872
78,78,monastery,MN0018,0.0,0.027777777777777776,0.05336958868909837,0.21997755331088664,1,0,MN0018_014,0.0009431908873249656,0.0010136188793013828,0.015873015873015872
46,46,monastery,MN0018,0.10158730158730159,0.08333333333333333,0.040729949443187544,0.22685185185185186,3,0,MN0018_015,0.0005562407797044668,0.0005977752365110718,0.047619047619047616
44,44,monastery,MN0018,0.047619047619047616,0.05555555555555555,0.25008832873212655,0.27566807313642755,2,0,MN0018_016,0.0005320563979781857,0.0005717850088366774,0.031746031746031744
44,44,monastery,MN0018,0.0,0.027777777777777776,0.018711872754734533,0.1830065359477124,1,0,MN0018_017,0.0005320563979781857,0.0005717850088366774,0.015873015873015872
37,37,monastery,MN0018,0.0,0.05555555555555555,9.018904533513724e-06,0.09074074074074075,2,1.0,MN0018_018,0.0004474110619362016,0.0004808192119762969,0.031746031746031744
36,36,monastery,MN0018,0.07380952380952381,0.05555555555555555,0.06493791209929616,0.2474747474747475,2,0,MN0018_019,0.00043531887107306103,0.0004678240981390997,0.031746031746031744
35,35,monastery,MN0018,0.0,0.027777777777777776,4.754459289104786e-06,0.07163742690058479,1,0,MN0018_020,0.0004232266802099204,0.00045482898430190247,0.015873015873015872
34,34,monastery,MN0018,0.01746031746031746,0.1111111111111111,1.1756990238322493e-05,0.1047008547008547,4,0.16666666666666666,MN0018_021,0.00041113448934677985,0.0004418338704647053,0.06349206349206349
34,34,monastery,MN0018,0.0,0.027777777777777776,0.052087745032326924,0.1927236971484759,1,0,MN0018_022,0.00041113448934677985,0.0004418338704647053,0.015873015873015872
32,32,monastery,MN0018,0.08412698412698413,0.08333333333333333,0.18339331921965737,0.25322997416020676,3,0,MN0018_023,0.00038695010762049867,0.00041584364279031083,0.047619047619047616
30,30,monastery,MN0018,0.1007936507936508,0.05555555555555555,0.1725171128851622,0.27566807313642755,2,0,MN0018_024,0.00036276572589421754,0.0003898534151159164,0.031746031746031744
27,27,monastery,MN0018,0.0,0.027777777777777776,0.15380524013042765,0.2419753086419753,1,0,MN0018_025,0.0003264891533047958,0.0003508680736043248,0.015873015873015872
26,26,monastery,MN0018,0.009523809523809525,0.05555555555555555,2.5627050345075933e-06,0.07561728395061729,2,0,MN0018_026,0.00031439696244165517,0.00033787295976712756,0.031746031746031744
25,25,monastery,MN0018,0.015873015873015872,0.05555555555555555,5.300790739315505e-06,0.09722222222222222,2,0,MN0018_027,0.0003023047715785146,0.0003248778459299303,0.031746031746031744
25,25,monastery,MN0018,0.01904761904761905,0.08333333333333333,1.0545264073114753e-05,0.11342592592592593,3,0.3333333333333333,MN0018_028,0.0003023047715785146,0.0003248778459299303,0.047619047619047616
25,25,monastery,MN0018,0.0,0.027777777777777776,0.052087745032326924,0.1927236971484759,1,0,MN0018_029,0.0003023047715785146,0.0003248778459299303,0.015873015873015872
25,25,monastery,MN0018,0.0,0.027777777777777776,1.0363454949065662e-06,0.056712962962962965,1,0,MN0018_030,0.0003023047715785146,0.0003248778459299303,0.015873015873015872
23,23,monastery,MN0018,0.0,0.027777777777777776,0.016488502555484195,0.17562724014336917,1,0,MN0018_031,0.0002781203898522334,0.0002988876182555359,0.015873015873015872
5,5,monastery,MN0018,0.0,0.027777777777777776,0.09628308860169889,0.20353063343717548,1,0,MN0018_032,6.046095431570292e-05,6.497556918598607e-05,0.015873015873015872
4,4,monastery,MN0018,0.0,0.05555555555555555,0.19848431775083922,0.25620915032679736,2,1.0,MN0018_033,4.8368763452562333e-05,5.1980455348788854e-05,0.031746031746031744
4,4,monastery,MN0018,0.04285714285714286,0.05555555555555555,0.01258344784219193,0.17998163452708907,2,0,MN0018_034,4.8368763452562333e-05,5.1980455348788854e-05,0.031746031746031744
4,4,monastery,MN0018,0.0,0.027777777777777776,0.09628308860169889,0.20353063343717548,1,0,MN0018_035,4.8368763452562333e-05,5.1980455348788854e-05,0.015873015873015872
3,3,monastery,MN0018,0.0,0.027777777777777776,0.09628308860169889,0.20353063343717548,1,0,MN0018_036,3.627657258942175e-05,3.8985341511591644e-05,0.015873015873015872
48878,119,monastery,MN0009,0.43361867134913656,0.23529411764705882,0.5238431728164665,0.35602094240837695,16,0.008333333333333333,MN0009_000,0.5910421050085854,0.0015464185466264684,0.25396825396825395
1467,1757,monastery,MN0009,0.27628036289142527,0.14705882352941177,0.26673964261769106,0.3105022831050228,10,0.022222222222222223,MN0009_001,0.017739243996227238,0.022832415011955504,0.15873015873015872
1291,865,monastery,MN0009,0.1709686859818554,0.11764705882352941,0.28864724304581374,0.3119266055045872,8,0.07142857142857142,MN0009_002,0.015611018404314494,0.01124077346917559,0.12698412698412698
1053,509,monastery,MN0009,0.02661691542288557,0.07352941176470588,0.25561804067255245,0.2982456140350877,5,0.3,MN0009_003,0.012733076978887035,0.006614512943133382,0.07936507936507936
926,4499,monastery,MN0009,0.15888206028680132,0.07352941176470588,0.05858093421379316,0.2821576763485477,5,0,MN0009_004,0.01119736873926818,0.058465017153550264,0.07936507936507936
477,1096,monastery,MN0009,0.044505414105940874,0.044117647058823525,0.11033168777153873,0.2905982905982906,3,0,MN0009_005,0.0057679750417180585,0.014242644765568146,0.047619047619047616
445,1618,monastery,MN0009,0.14471758852794847,0.044117647058823525,0.1601987356913857,0.32075471698113206,3,0,MN0009_006,0.00538102493409756,0.02102609418858509,0.047619047619047616
417,407,monastery,MN0009,0.029411764705882353,0.029411764705882353,0.0625396600178948,0.23943661971830985,2,0,MN0009_007,0.005042443589929623,0.005289011331739266,0.031746031746031744
372,2908,monastery,MN0009,0.052663154814164476,0.058823529411764705,0.2274567641131719,0.3008849557522124,4,0.16666666666666666,MN0009_008,0.004498295001088297,0.0377897910385695,0.06349206349206349
349,691,monastery,MN0009,0.0,0.014705882352941176,0.05943461479255033,0.23776223776223776,1,0,MN0009_009,0.004220174611236064,0.008979623661503275,0.015873015873015872
326,276,monastery,MN0009,0.32164179104477625,0.10294117647058823,0.084811543264427,0.3148148148148148,7,0,MN0009_010,0.00394205422138383,0.003586651419066431,0.1111111111111111
317,422,monastery,MN0009,0.07396839332748023,0.058823529411764705,0.19069673536965112,0.3090909090909091,4,0.3333333333333333,MN0009_011,0.003833224503615565,0.005483938039297224,0.06349206349206349
250,172,monastery,MN0009,0.21851038923031896,0.058823529411764705,0.08412501766594697,0.30493273542600896,4,0,MN0009_012,0.003023047715785146,0.002235159579997921,0.06349206349206349
240,1493,monastery,MN0009,0.0,0.014705882352941176,0.11671794943035331,0.26356589147286824,1,0,MN0009_013,0.0029021258071537403,0.01940170495893544,0.015873015873015872
221,228,monastery,MN0009,0.0,0.014705882352941176,0.018897087939586648,0.24028268551236748,1,0,MN0009_014,0.002672374180754069,0.002962885954880965,0.015873015873015872
208,224,monastery,MN0009,0.0,0.014705882352941176,0.018329929370932942,0.2222222222222222,1,0,MN0009_015,0.0025151756995332414,0.0029109054995321757,0.015873015873015872
201,7196,monastery,MN0009,0.0,0.014705882352941176,0.013052423015596542,0.22077922077922077,1,0,MN0009_016,0.0024305303634912572,0.09351283917247115,0.015873015873015872
189,191,monastery,MN0009,0.0,0.014705882352941176,0.11671794943035331,0.26356589147286824,1,0,MN0009_017,0.0022854240731335703,0.0024820667429046677,0.015873015873015872
167,219,monastery,MN0009,0.14003511852502196,0.044117647058823525,0.021044347364383174,0.2490842490842491,3,0,MN0009_018,0.0020193958741444775,0.00284592993034619,0.047619047619047616
166,166,monastery,MN0009,0.0,0.014705882352941176,0.004688943273031907,0.2,1,0,MN0009_019,0.002007303683281337,0.0021571888969747375,0.015873015873015872
150,1939,monastery,MN0009,0.022336845185835525,0.029411764705882353,0.1264272510229352,0.2677165354330709,2,0,MN0009_020,0.0018138286294710876,0.0251975257303254,0.031746031746031744
129,166,monastery,MN0009,0.04462979221539362,0.058823529411764705,0.006619613410332368,0.19047619047619047,4,0.16666666666666666,MN0009_021,0.0015598926213451353,0.0021571888969747375,0.06349206349206349
119,129,monastery,MN0009,0.08560140474100088,0.029411764705882353,0.01978074776402465,0.23943661971830985,2,0,MN0009_022,0.0014389707127137295,0.0016763696849984406,0.031746031746031744
112,118,monastery,MN0009,0.0,0.014705882352941176,0.007703849072321785,0.19596541786743515,1,0,MN0009_023,0.0013543253766717454,0.0015334234327892713,0.015873015873015872
88,84,monastery,MN0009,0.0,0.014705882352941176,0.11671794943035331,0.26356589147286824,1,0,MN0009_024,0.0010641127959563714,0.001091589562324566,0.015873015873015872
83,90,monastery,MN0009,0.0,0.014705882352941176,6.076774725311897e-05,0.1285444234404537,1,0,MN0009_025,0.0010036518416406686,0.0011695602453477493,0.015873015873015872
79,139,monastery,MN0009,0.05794556628621598,0.029411764705882353,0.06271082682453508,0.24113475177304963,2,0,MN0009_026,0.0009552830781881061,0.0018063208233704128,0.031746031746031744
78,3275,monastery,MN0009,0.06482294410301434,0.044117647058823525,0.10918490765893037,0.26459143968871596,3,0,MN0009_027,0.0009431908873249656,0.042558997816820876,0.047619047619047616
78,4284,monastery,MN0009,0.0,0.014705882352941176,0.11671794943035331,0.26356589147286824,1,0,MN0009_028,0.0009431908873249656,0.055671067678552864,0.015873015873015872
78,1563,monastery,MN0009,0.03964003511852502,0.058823529411764705,0.09756919024984378,0.24372759856630824,4,0,MN0009_029,0.0009431908873249656,0.020311362927539246,0.06349206349206349
68,64,monastery,MN0009,0.0,0.014705882352941176,0.013052423015596542,0.22077922077922077,1,0,MN0009_030,0.0008222689786935597,0.0008316872855806217,0.015873015873015872
58,21024,monastery,MN0009,0.034855136084284456,0.044117647058823525,0.010003973783885471,0.20058997050147492,3,0.3333333333333333,MN0009_031,0.0007013470700621538,0.27320927331323425,0.047619047619047616
53,258,monastery,MN0009,0.0,0.014705882352941176,0.05943461479255033,0.23776223776223776,1,0,MN0009_032,0.000640886115746451,0.003352739369996881,0.015873015873015872
51,69,monastery,MN0009,0.029411764705882353,0.029411764705882353,0.01470326321876624,0.19596541786743515,2,0,MN0009_033,0.0006167017340201697,0.0008966628547666078,0.031746031746031744
46,46,monastery,MN0009,0.0,0.029411764705882353,0.003703843420519851,0.17754569190600522,2,1.0,MN0009_034,0.0005562407797044668,0.0005977752365110718,0.031746031746031744
46,73,monastery,MN0009,0.08416739830260463,0.044117647058823525,0.03457605999939814,0.24285714285714285,3,0,MN0009_035,0.0005562407797044668,0.0009486433101153966,0.047619047619047616
39,16667,monastery,MN0009,0.036435469710272166,0.044117647058823525,0.17577842878956088,0.27530364372469635,3,0.3333333333333333,MN0009_036,0.0004715954436624828,0.21658956232456597,0.047619047619047616
39,7862,monastery,MN0009,0.0,0.029411764705882353,0.1558832920126179,0.2677165354330709,2,1.0,MN0009_037,0.0004715954436624828,0.1021675849880445,0.031746031746031744
39,42,monastery,MN0009,0.0,0.014705882352941176,0.003276212031984739,0.1642512077294686,1,0,MN0009_038,0.0004715954436624828,0.000545794781162283,0.015873015873015872
38,60,monastery,MN0009,0.0,0.014705882352941176,0.0014748900997055977,0.16037735849056603,1,0,MN0009_039,0.00045950325279934216,0.0007797068302318328,0.015873015873015872
34,53,monastery,MN0009,0.029411764705882353,0.029411764705882353,0.00027273106549387716,0.1471861471861472,2,0,MN0009_040,0.00041113448934677985,0.0006887410333714523,0.031746031746031744
34,37,monastery,MN0009,0.0,0.014705882352941176,0.018897087939586648,0.24028268551236748,1,0,MN0009_041,0.00041113448934677985,0.0004808192119762969,0.015873015873015872
34,268,monastery,MN0009,0.1109452736318408,0.044117647058823525,0.08226344308529678,0.28451882845188287,3,0,MN0009_042,0.00041113448934677985,0.003482690508368853,0.047619047619047616
33,42,monastery,MN0009,0.08560140474100088,0.029411764705882353,0.004948134558648826,0.20359281437125748,2,0,MN0009_043,0.0003990422984836393,0.000545794781162283,0.031746031746031744
32,117,monastery,MN0009,0.013352355867720222,0.029411764705882353,0.06914391638513225,0.24113475177304963,2,0,MN0009_044,0.00038695010762049867,0.001520428318952074,0.031746031746031744
30,75,monastery,MN0009,0.05411179397131986,0.029411764705882353,0.01452731311530214,0.22666666666666666,2,0,MN0009_045,0.00036276572589421754,0.000974633537789791,0.031746031746031744
28,294,monastery,MN0009,0.08891571553994732,0.029411764705882353,0.17615256422290362,0.30357142857142855,2,0,MN0009_046,0.00033858134416793635,0.003820563468135981,0.031746031746031744
27,201,monastery,MN0009,0.007535850160959905,0.029411764705882353,0.08117494073102675,0.24285714285714285,2,0,MN0009_047,0.0003264891533047958,0.00261201788127664,0.031746031746031744
26,186,monastery,MN0009,0.0,0.014705882352941176,0.018897087939586648,0.24028268551236748,1,0,MN0009_048,0.00031439696244165517,0.002417091173718682,0.015873015873015872
26,189,monastery,MN0009,0.0,0.014705882352941176,0.11671794943035331,0.26356589147286824,1,0,MN0009_049,0.00031439696244165517,0.0024560765152302736,0.015873015873015872
25,43,monastery,MN0009,0.05794556628621598,0.029411764705882353,0.0011632729199898034,0.1712846347607053,2,0,MN0009_050,0.0003023047715785146,0.0005587898949994802,0.031746031746031744
24,27,monastery,MN0009,0.0,0.014705882352941176,0.11671794943035331,0.26356589147286824,1,0,MN0009_051,0.000290212580715374,0.0003508680736043248,0.015873015873015872
